recipeId,slug,title,sourceName,visualType,visualConfidence,reviewStatus,status,targetFilename,imagePath,thumbnailPath,imagePrompt
nosalty-csirkemell-szezammaggal-bundazva,csirkemell-szezammaggal-bundazva,Csirkemell szezámmaggal bundázva,Nosalty,roasted-chicken,high,needs-review,generated,csirkemell-szezammaggal-bundazva.webp,/assets/recipes/images/csirkemell-szezammaggal-bundazva.webp,/assets/recipes/images/thumbnails/csirkemell-szezammaggal-bundazva.webp,"Recipe title: Csirkemell szezámmaggal bundázva. Create a chicken main dish with visible csirkemell, szezammag, zsemlemorzsa, szojaszosz. The dish must read visually as a roasted or pan-cooked chicken main dish with visible chicken pieces. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: csirkemell, szezammag, zsemlemorzsa, szojaszosz. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-csirkemell-toltve-sajttal,csirkemell-toltve-sajttal,Csirkemell töltve sajttal,Nosalty,roasted-chicken,high,needs-review,generated,csirkemell-toltve-sajttal.webp,/assets/recipes/images/csirkemell-toltve-sajttal.webp,/assets/recipes/images/thumbnails/csirkemell-toltve-sajttal.webp,"Recipe title: Csirkemell töltve sajttal. Create a chicken main dish with visible csirkemell, fustolt sajt, sonka, bazsalikom. The dish must read visually as a roasted or pan-cooked chicken main dish with visible chicken pieces. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: csirkemell, fustolt sajt, sonka, bazsalikom. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-csirkemell-zoldseges-pesto-al-sutoben,csirkemell-zoldseges-pesto-al-sutoben,Csirkemell zöldséges pesto-al sütőben,Nosalty,roasted-chicken,high,needs-review,generated,csirkemell-zoldseges-pesto-al-sutoben.webp,/assets/recipes/images/csirkemell-zoldseges-pesto-al-sutoben.webp,/assets/recipes/images/thumbnails/csirkemell-zoldseges-pesto-al-sutoben.webp,"Recipe title: Csirkemell zöldséges pesto-al sütőben. Create a chicken main dish with visible csirkemell, zold pesto, koktelparadicsom, cukkini, mozzarella. The dish must read visually as a roasted or pan-cooked chicken main dish with visible chicken pieces. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: csirkemell, zold pesto, koktelparadicsom, cukkini, mozzarella. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-csirkepaprikas-galuskaval,csirkepaprikas-galuskaval,Csirkepaprikás galuskával,Nosalty,stew,high,needs-review,generated,csirkepaprikas-galuskaval.webp,/assets/recipes/images/csirkepaprikas-galuskaval.webp,/assets/recipes/images/thumbnails/csirkepaprikas-galuskaval.webp,"Recipe title: Csirkepaprikás galuskával. Create a hearty stew or one-pot meal with visible csirkecomb, piros paprika, tejfol, galuska. The dish must read visually as a hearty stew, ragu, or one-pot meal in a shallow bowl or plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: csirkecomb, piros paprika, tejfol, galuska. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-csirkes-avgolemono-gorog-tojasos-leves,csirkes-avgolemono-gorog-tojasos-leves,Csirkés avgolemono görög tojásos leves,Nosalty,soup,high,needs-review,generated,csirkes-avgolemono-gorog-tojasos-leves.webp,/assets/recipes/images/csirkes-avgolemono-gorog-tojasos-leves.webp,/assets/recipes/images/thumbnails/csirkes-avgolemono-gorog-tojasos-leves.webp,"Recipe title: Csirkés avgolemono görög tojásos leves. Create a bowl of soup with visible csirkemell, rizs, citromle, csirkealaple, feher bors. The dish must read visually as a bowl of soup served hot, with the broth or creamy texture clearly visible. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: csirkemell, rizs, citromle, csirkealaple, feher bors. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-csirkes-bab-enchilada,csirkes-bab-enchilada,Csirkés bab enchilada,Nosalty,roasted-chicken,high,needs-review,generated,csirkes-bab-enchilada.webp,/assets/recipes/images/csirkes-bab-enchilada.webp,/assets/recipes/images/thumbnails/csirkes-bab-enchilada.webp,"Recipe title: Csirkés bab enchilada. Create a chicken main dish with visible csirkemell, fekete bab, tortilla, szalsa, sajt. The dish must read visually as a roasted or pan-cooked chicken main dish with visible chicken pieces. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: csirkemell, fekete bab, tortilla, szalsa, sajt. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-csirkes-bastilla,csirkes-bastilla,Csirkés bastilla,Nosalty,omelette,high,needs-review,generated,csirkes-bastilla.webp,/assets/recipes/images/csirkes-bastilla.webp,/assets/recipes/images/thumbnails/csirkes-bastilla.webp,"Recipe title: Csirkés bastilla. Create a plated egg breakfast with visible csirkecomb, mandula, fahej, porcukor, retesteszta. The dish must read visually as a plated egg-based breakfast dish such as omelette or scrambled eggs. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: csirkecomb, mandula, fahej, porcukor, retesteszta. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-csirkes-biryani,csirkes-biryani,Csirkés biryani,Nosalty,yogurt-bowl,high,needs-review,generated,csirkes-biryani.webp,/assets/recipes/images/csirkes-biryani.webp,/assets/recipes/images/thumbnails/csirkes-biryani.webp,"Recipe title: Csirkés biryani. Create a yogurt and muesli breakfast bowl with visible csirkecomb, basmati rizs, joghurt, hagyma, safrany. The dish must read visually as a ceramic breakfast bowl with thick yogurt, muesli or granola, and fresh fruit. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: csirkecomb, basmati rizs, joghurt, hagyma, safrany. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-csirkes-coq-au-vin,csirkes-coq-au-vin,Csirkés coq au vin,Nosalty,roasted-chicken,high,needs-review,generated,csirkes-coq-au-vin.webp,/assets/recipes/images/csirkes-coq-au-vin.webp,/assets/recipes/images/thumbnails/csirkes-coq-au-vin.webp,"Recipe title: Csirkés coq au vin. Create a chicken main dish with visible csirkecomb, vorosbor, bacon, gomba, gyongyhagyma. The dish must read visually as a roasted or pan-cooked chicken main dish with visible chicken pieces. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: csirkecomb, vorosbor, bacon, gomba, gyongyhagyma. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-csirkes-enchilada,csirkes-enchilada,Csirkés enchilada,Nosalty,roasted-chicken,high,needs-review,generated,csirkes-enchilada.webp,/assets/recipes/images/csirkes-enchilada.webp,/assets/recipes/images/thumbnails/csirkes-enchilada.webp,"Recipe title: Csirkés enchilada. Create a chicken main dish with visible csirkemell, tortilla, enchilada szosz, sajt, tejfol. The dish must read visually as a roasted or pan-cooked chicken main dish with visible chicken pieces. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: csirkemell, tortilla, enchilada szosz, sajt, tejfol. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-csirkes-fajita,csirkes-fajita,Csirkés fajita,Nosalty,roasted-chicken,high,approved,generated,csirkes-fajita.webp,/assets/recipes/images/csirkes-fajita.webp,/assets/recipes/images/thumbnails/csirkes-fajita.webp,"Recipe title: Csirkés fajita. Create a chicken main dish with visible csirkemell, paprika, hagyma, tortilla, tejfol. The dish must read visually as a roasted or pan-cooked chicken main dish with visible chicken pieces. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: csirkemell, paprika, hagyma, tortilla, tejfol. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-csirkes-fried-rice,csirkes-fried-rice,Csirkés fried rice,Nosalty,omelette,high,approved,generated,csirkes-fried-rice.webp,/assets/recipes/images/csirkes-fried-rice.webp,/assets/recipes/images/thumbnails/csirkes-fried-rice.webp,"Recipe title: Csirkés fried rice. Create a plated egg breakfast with visible rizs, csirkemell, borso, szojaszosz, szezamolaj. The dish must read visually as a plated egg-based breakfast dish such as omelette or scrambled eggs. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: rizs, csirkemell, borso, szojaszosz, szezamolaj. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-csirkes-gombas-tejszines-serpenyos,csirkes-gombas-tejszines-serpenyos,Csirkés gombás tejszínes serpenyős,Nosalty,roasted-chicken,high,approved,generated,csirkes-gombas-tejszines-serpenyos.webp,/assets/recipes/images/csirkes-gombas-tejszines-serpenyos.webp,/assets/recipes/images/thumbnails/csirkes-gombas-tejszines-serpenyos.webp,"Recipe title: Csirkés gombás tejszínes serpenyős. Create a chicken main dish with visible csirkemell, vegyes gomba, tejszin, kakukkfu, feherbor. The dish must read visually as a roasted or pan-cooked chicken main dish with visible chicken pieces. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: csirkemell, vegyes gomba, tejszin, kakukkfu, feherbor. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-csirkes-korianderes-kokuszleves,csirkes-korianderes-kokuszleves,Csirkés korianderes kókuszleves,Nosalty,roasted-chicken,high,needs-review,generated,csirkes-korianderes-kokuszleves.webp,/assets/recipes/images/csirkes-korianderes-kokuszleves.webp,/assets/recipes/images/thumbnails/csirkes-korianderes-kokuszleves.webp,"Recipe title: Csirkés korianderes kókuszleves. Create a chicken main dish with visible csirkemell, kokusztej, koriander, lime, gyomber. The dish must read visually as a roasted or pan-cooked chicken main dish with visible chicken pieces. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: csirkemell, kokusztej, koriander, lime, gyomber. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-csirkes-kukoricanorma-leves,csirkes-kukoricanorma-leves,Csirkés kukoricanorma leves,Nosalty,soup,high,needs-review,generated,csirkes-kukoricanorma-leves.webp,/assets/recipes/images/csirkes-kukoricanorma-leves.webp,/assets/recipes/images/thumbnails/csirkes-kukoricanorma-leves.webp,"Recipe title: Csirkés kukoricanorma leves. Create a bowl of soup with visible csirkemell, kukorica, tejszin, hagyma, csirkealaple. The dish must read visually as a bowl of soup served hot, with the broth or creamy texture clearly visible. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: csirkemell, kukorica, tejszin, hagyma, csirkealaple. No text, no watermark, no logo, no brand packaging, no people, no hands."
